,id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,playerName,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,cardType,x_metrica,endX_metrica,y_metrica,endY_metrica,EPV_start,EPV_end,EPV_difference,count
0,2328213135.0,5,0,25.0,32,65.39999999999999,36.4,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.7'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.4'}]","[90, 118, 116, 29, 131, 35, 36, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Nemanja Matic,38128.0,66.47999999999999,54.160000000000004,,,,,,,,,,4.770000000000003,5.723999999999997,-3.0599999999999987,12.036000000000001,0.0164,0.0161,-0.00030000000000000165,1
1,2328213165.0,6,0,27.0,32,66.6,54.400000000000006,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '89.6'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Luke Shaw,118244.0,73.8,71.67999999999999,,,,,,,,,,5.830000000000005,12.189999999999998,12.240000000000002,26.927999999999997,0.0161,0.016,-9.99999999999994e-05,1
2,2328213239.0,7,0,29.0,32,73.8,71.67999999999999,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '72.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.1'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Jadon Sancho,346300.0,64.55999999999999,58.08,,,,,,,,,,12.189999999999998,4.027999999999992,26.927999999999997,15.367999999999995,0.016,0.0148,-0.0011999999999999997,1
3,2328213253.0,8,0,30.0,32,64.55999999999999,58.0,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '51.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Luke Shaw,118244.0,62.04,47.2,,,,,,,,,,4.027999999999992,1.8019999999999996,15.299999999999997,6.119999999999997,0.0148,0.0147,-0.00010000000000000113,1
4,2328213297.0,9,0,31.0,32,62.04,47.2,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '62.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.9'}]","[90, 116, 29, 34, 36, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Nemanja Matic,38128.0,46.68,50.080000000000005,,,,,,,,,,1.8019999999999996,-11.765999999999998,6.119999999999997,8.567999999999998,0.0147,0.0119,-0.0027999999999999987,1
5,2328213355.0,10,0,34.0,32,46.68,49.92,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 37, 214, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Harry Maguire,99487.0,38.879999999999995,27.04,,,,,,,,,,-11.765999999999998,-18.656,8.432000000000002,-11.016000000000002,0.0121,0.0103,-0.0017999999999999995,1
6,2328213449.0,11,0,36.0,32,39.35999999999999,27.04,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.3'}]","[90, 116, 29, 35, 37, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Raphaël Varane,93206.0,49.559999999999995,4.24,,,,,,,,,,-18.232000000000006,-9.222000000000001,-11.016000000000002,-30.396,0.0103,0.0097,-0.0005999999999999998,1
7,2328213705.0,13,0,41.0,32,26.52,10.240000000000002,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '22.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.0'}]","[90, 116, 29, 35, 36, 214, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Raphaël Varane,93206.0,27.36,27.92,,,,,,,,,,-29.573999999999998,-28.832,-25.296,-10.268,0.0073,0.0087,0.0013999999999999993,1
8,2328213901.0,14,0,44.0,32,29.16,28.24,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.8'}]","[90, 116, 29, 35, 36, 214, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Harry Maguire,99487.0,35.76,55.92000000000001,,,,,,,,,,-27.242,-21.412000000000003,-9.996000000000002,13.532000000000004,0.0091,0.0094,0.0002999999999999999,1
9,2328213939.0,15,0,50.0,32,54.12,57.760000000000005,0,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '98.0'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Nemanja Matic,38128.0,65.39999999999999,78.4,,,,,,,,,,-5.1939999999999955,4.770000000000003,15.095999999999997,32.64,0.0128,0.0131,0.0002999999999999999,1
10,2328215623.0,20,1,29.0,32,27.36,52.96000000000001,1,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '26.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '47.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 214, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Harry Maguire,99487.0,31.92,37.839999999999996,,,,,,,,,,-28.832,-24.804,11.016000000000005,-1.8359999999999985,0.0086,0.0095,0.0008999999999999998,1
11,2328215673.0,21,1,36.0,32,51.48,28.400000000000002,1,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 37, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Paul Pogba,97752.0,44.4,25.760000000000005,,,,,,,,,,-7.526000000000003,-13.780000000000001,-9.86,-12.104,0.0128,0.0113,-0.0015000000000000013,1
12,2328215843.0,22,1,38.0,32,45.0,26.960000000000004,1,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.3'}]","[90, 116, 29, 35, 36, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Raphaël Varane,93206.0,54.35999999999999,45.84,,,,,,,,,,-13.25,-4.982000000000006,-11.084,4.963999999999999,0.0113,0.0137,0.002400000000000001,1
13,2328216031.0,23,1,44.0,32,73.44,52.24,1,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '97.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Nemanja Matic,38128.0,88.2,78.24000000000001,,,,,,,,,,11.872,24.909999999999997,10.404000000000003,32.504000000000005,0.0183,0.0227,0.004400000000000001,1
14,2328216091.0,24,1,49.0,32,85.44,69.52000000000001,1,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Jadon Sancho,346300.0,82.55999999999999,59.52000000000001,,,,,,,,,,22.47200000000001,19.927999999999997,25.092000000000006,16.592000000000006,0.023,0.0225,-0.0005000000000000004,1
15,2328216207.0,25,1,50.0,32,81.48,60.879999999999995,1,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '89.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.3'}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Bruno Fernandes,123761.0,72.6,71.28,,,,,,,,,,18.974000000000004,11.129999999999995,17.74799999999999,26.587999999999994,0.0207,0.016,-0.004699999999999999,1
16,2328216353.0,26,1,53.0,32,69.47999999999999,76.08,1,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '83.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Nemanja Matic,38128.0,65.04,66.4,,,,,,,,,,8.373999999999995,4.452000000000005,30.667999999999992,22.439999999999998,0.0136,0.0144,0.0008000000000000004,1
17,2328216477.0,27,1,58.0,32,71.88,59.760000000000005,1,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '97.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.4'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Harry Maguire,99487.0,81.48,77.68,,,,,,,,,,10.494,18.974000000000004,16.796,32.02799999999999,0.0171,0.0181,0.0010000000000000009,1
18,2328216529.0,28,2,1.0,32,80.88000000000001,76.32000000000001,2,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.5'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Luke Shaw,118244.0,82.68,70.8,,,,,,,,,,18.444000000000003,20.034000000000006,30.872,26.18,0.0183,0.0209,0.002599999999999998,1
19,2328217183.0,31,2,13.0,32,81.6,80.0,2,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '97.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.4'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}]","[90, 211, 34, 37, 215]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Luke Shaw,118244.0,69.96,77.68,,,,,,,,,,19.08,8.797999999999995,34.0,32.02799999999999,0.0181,0.0142,-0.0039000000000000007,1
20,2328217231.0,32,2,16.0,32,69.72,77.2,2,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.1'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Jadon Sancho,346300.0,65.75999999999999,68.56,,,,,,,,,,8.585999999999999,5.087999999999994,31.620000000000005,24.275999999999996,0.0143,0.0141,-0.00020000000000000052,1
21,2328217323.0,33,2,18.0,32,65.75999999999999,68.56,2,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '55.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.7'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Harry Maguire,99487.0,64.8,44.32,,,,,,,,,,5.087999999999994,4.240000000000002,24.275999999999996,3.671999999999997,0.0141,0.0156,0.0014999999999999996,1
22,2328217399.0,34,2,20.0,32,64.55999999999999,44.32,2,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '73.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.4'}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Paul Pogba,97752.0,64.08,58.48,,,,,,,,,,4.027999999999992,3.6040000000000063,3.671999999999997,15.707999999999998,0.0156,0.0148,-0.0007999999999999986,1
23,2328217511.0,35,2,22.0,32,64.08,58.48,2,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '71.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Harry Maguire,99487.0,72.0,57.52000000000001,,,,,,,,,,3.6040000000000063,10.599999999999994,15.707999999999998,14.892000000000003,0.0148,0.0171,0.0023,1
24,2328217577.0,36,2,24.0,32,73.08,57.28,2,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '55.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Nemanja Matic,38128.0,87.96,44.32,,,,,,,,,,11.554000000000002,24.697999999999993,14.687999999999995,3.671999999999997,0.018,0.0313,0.013300000000000003,1
25,2328218089.0,40,2,38.0,32,51.6,2.9600000000000004,2,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.5'}]","[90, 116, 29, 34, 36, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Mason Greenwood,367782.0,40.92,11.600000000000001,,,,,,,,,,-7.420000000000002,-16.854,-31.483999999999998,-24.14,0.0102,0.0095,-0.000700000000000001,1
26,2328218307.0,41,2,41.0,32,41.16,11.440000000000001,2,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}]","[90, 116, 29, 35, 36, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Raphaël Varane,93206.0,46.68,24.080000000000002,,,,,,,,,,-16.642000000000003,-11.765999999999998,-24.276,-13.532,0.0095,0.0114,0.0019000000000000006,1
27,2328218533.0,42,2,44.0,32,51.6,22.64,2,"{'value': 1, 'displayName': 'FirstHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '29.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Nemanja Matic,38128.0,74.52,23.680000000000003,,,,,,,,,,-7.420000000000002,12.825999999999993,-14.755999999999997,-13.871999999999996,0.0125,0.0189,0.0063999999999999994,1
